candidate_id	source_type	title	url	publisher	discovered_at	relevance_reason	license_guess	status	reviewer_notes	drained_at	drain_reason	drain_run_id	source_match
hf-paper-2608-17744	huggingface_paper	Thinking in a Low-Resource Language: What SFT Builds, What RL Fixes, What Accuracy Cannot See	https://huggingface.co/papers/2608.17744	Hugging Face Papers	2026-08-24T19:00:53.288648+00:00	Matched Hugging Face paper query 'FinGPT' for finance AI research monitoring.	Paper metadata is public; check linked arXiv, code, model, and dataset terms	rejected	Needs linked models, datasets, reproducibility, finance domain, and claims review. Auto-archived: Hugging Face daily_papers query returned non-finance-explicit broad AI results; not suitable for Finance AI Radar candidate queue.	2026-08-24T19:01:45.152454+00:00	non_finance_explicit_hf_daily_papers_noise		
hf-paper-2608-13210	huggingface_paper	NARU: A Benchmark for NARrative Evolution and Cultural Nuance Understanding in Japanese Extreme Long Video	https://huggingface.co/papers/2608.13210	Hugging Face Papers	2026-08-24T19:00:53.288669+00:00	Matched Hugging Face paper query 'FinGPT' for finance AI research monitoring.	Paper metadata is public; check linked arXiv, code, model, and dataset terms	rejected	Needs linked models, datasets, reproducibility, finance domain, and claims review. Auto-archived: Hugging Face daily_papers query returned non-finance-explicit broad AI results; not suitable for Finance AI Radar candidate queue.	2026-08-24T19:01:45.152477+00:00	non_finance_explicit_hf_daily_papers_noise		
hf-paper-2608-19863	huggingface_paper	Listening Forward: Next Patch Embedding Prediction Enables Scalable Audio Learners	https://huggingface.co/papers/2608.19863	Hugging Face Papers	2026-08-24T19:00:53.288691+00:00	Matched Hugging Face paper query 'FinGPT' for finance AI research monitoring.	Paper metadata is public; check linked arXiv, code, model, and dataset terms	rejected	Needs linked models, datasets, reproducibility, finance domain, and claims review. Auto-archived: Hugging Face daily_papers query returned non-finance-explicit broad AI results; not suitable for Finance AI Radar candidate queue.	2026-08-24T19:01:45.152500+00:00	non_finance_explicit_hf_daily_papers_noise		
hf-paper-2608-19936	huggingface_paper	Towards Quantifying Benchmark Optimization in ASR Models	https://huggingface.co/papers/2608.19936	Hugging Face Papers	2026-08-24T19:00:53.288712+00:00	Matched Hugging Face paper query 'FinGPT' for finance AI research monitoring.	Paper metadata is public; check linked arXiv, code, model, and dataset terms	rejected	Needs linked models, datasets, reproducibility, finance domain, and claims review. Auto-archived: Hugging Face daily_papers query returned non-finance-explicit broad AI results; not suitable for Finance AI Radar candidate queue.	2026-08-24T19:01:45.152522+00:00	non_finance_explicit_hf_daily_papers_noise		
hf-paper-2608-19799	huggingface_paper	SWE-bench Science: Can Coding Agents Resolve Engineering Tasks in Science?	https://huggingface.co/papers/2608.19799	Hugging Face Papers	2026-08-24T19:00:53.288732+00:00	Matched Hugging Face paper query 'FinGPT' for finance AI research monitoring.	Paper metadata is public; check linked arXiv, code, model, and dataset terms	rejected	Needs linked models, datasets, reproducibility, finance domain, and claims review. Auto-archived: Hugging Face daily_papers query returned non-finance-explicit broad AI results; not suitable for Finance AI Radar candidate queue.	2026-08-24T19:01:45.152544+00:00	non_finance_explicit_hf_daily_papers_noise		
hf-paper-2608-18027	huggingface_paper	Chain-of-Experience for Continual LLM Improvement	https://huggingface.co/papers/2608.18027	Hugging Face Papers	2026-08-24T19:00:53.288753+00:00	Matched Hugging Face paper query 'FinGPT' for finance AI research monitoring.	Paper metadata is public; check linked arXiv, code, model, and dataset terms	rejected	Needs linked models, datasets, reproducibility, finance domain, and claims review. Auto-archived: Hugging Face daily_papers query returned non-finance-explicit broad AI results; not suitable for Finance AI Radar candidate queue.	2026-08-24T19:01:45.152566+00:00	non_finance_explicit_hf_daily_papers_noise		
hf-paper-2608-19758	huggingface_paper	FlashPrefill V2: Block-Sparse Prefill Attention for Long-Context LLM Serving	https://huggingface.co/papers/2608.19758	Hugging Face Papers	2026-08-24T19:00:53.288773+00:00	Matched Hugging Face paper query 'FinGPT' for finance AI research monitoring.	Paper metadata is public; check linked arXiv, code, model, and dataset terms	rejected	Needs linked models, datasets, reproducibility, finance domain, and claims review. Auto-archived: Hugging Face daily_papers query returned non-finance-explicit broad AI results; not suitable for Finance AI Radar candidate queue.	2026-08-24T19:01:45.152587+00:00	non_finance_explicit_hf_daily_papers_noise		
hf-paper-2608-13120	huggingface_paper	SkillEvo: Self-Renewing Evolution Gradients from Multi-Turn Interaction Feedback	https://huggingface.co/papers/2608.13120	Hugging Face Papers	2026-08-24T19:00:53.288821+00:00	Matched Hugging Face paper query 'FinGPT' for finance AI research monitoring.	Paper metadata is public; check linked arXiv, code, model, and dataset terms	rejected	Needs linked models, datasets, reproducibility, finance domain, and claims review. Auto-archived: Hugging Face daily_papers query returned non-finance-explicit broad AI results; not suitable for Finance AI Radar candidate queue.	2026-08-24T19:01:45.152609+00:00	non_finance_explicit_hf_daily_papers_noise		
hf-paper-2608-19854	huggingface_paper	Repo0: Design-Driven Zero-to-All Code Generation	https://huggingface.co/papers/2608.19854	Hugging Face Papers	2026-08-24T19:00:53.288844+00:00	Matched Hugging Face paper query 'FinGPT' for finance AI research monitoring.	Paper metadata is public; check linked arXiv, code, model, and dataset terms	rejected	Needs linked models, datasets, reproducibility, finance domain, and claims review. Auto-archived: Hugging Face daily_papers query returned non-finance-explicit broad AI results; not suitable for Finance AI Radar candidate queue.	2026-08-24T19:01:45.152631+00:00	non_finance_explicit_hf_daily_papers_noise		
hf-paper-2608-20281	huggingface_paper	Inject, Align, Recover: Staged Post-Training for Retrieval-Free Document Knowledge Internalization	https://huggingface.co/papers/2608.20281	Hugging Face Papers	2026-08-24T19:00:53.288864+00:00	Matched Hugging Face paper query 'FinGPT' for finance AI research monitoring.	Paper metadata is public; check linked arXiv, code, model, and dataset terms	rejected	Needs linked models, datasets, reproducibility, finance domain, and claims review. Auto-archived: Hugging Face daily_papers query returned non-finance-explicit broad AI results; not suitable for Finance AI Radar candidate queue.	2026-08-24T19:01:45.152671+00:00	non_finance_explicit_hf_daily_papers_noise		
hf-paper-2608-20335	huggingface_paper	4DAnyone: Create Anyone in 4D from a Casual Monocular Video	https://huggingface.co/papers/2608.20335	Hugging Face Papers	2026-08-24T19:00:53.288886+00:00	Matched Hugging Face paper query 'FinGPT' for finance AI research monitoring.	Paper metadata is public; check linked arXiv, code, model, and dataset terms	rejected	Needs linked models, datasets, reproducibility, finance domain, and claims review. Auto-archived: Hugging Face daily_papers query returned non-finance-explicit broad AI results; not suitable for Finance AI Radar candidate queue.	2026-08-24T19:01:45.152695+00:00	non_finance_explicit_hf_daily_papers_noise		
hf-paper-2608-20202	huggingface_paper	MemTrapBench: Benchmarking Cognitive Traps in LLM Memory Use	https://huggingface.co/papers/2608.20202	Hugging Face Papers	2026-08-24T19:00:53.288909+00:00	Matched Hugging Face paper query 'FinGPT' for finance AI research monitoring.	Paper metadata is public; check linked arXiv, code, model, and dataset terms	rejected	Needs linked models, datasets, reproducibility, finance domain, and claims review. Auto-archived: Hugging Face daily_papers query returned non-finance-explicit broad AI results; not suitable for Finance AI Radar candidate queue.	2026-08-24T19:01:45.152717+00:00	non_finance_explicit_hf_daily_papers_noise		
hf-paper-2608-14022	huggingface_paper	ForgeWM: Progressive Causal Training for Few-Step Action-Conditioned Video World Models	https://huggingface.co/papers/2608.14022	Hugging Face Papers	2026-08-24T19:00:53.288930+00:00	Matched Hugging Face paper query 'FinGPT' for finance AI research monitoring.	Paper metadata is public; check linked arXiv, code, model, and dataset terms	rejected	Needs linked models, datasets, reproducibility, finance domain, and claims review. Auto-archived: Hugging Face daily_papers query returned non-finance-explicit broad AI results; not suitable for Finance AI Radar candidate queue.	2026-08-24T19:01:45.152739+00:00	non_finance_explicit_hf_daily_papers_noise		
hf-paper-2608-20336	huggingface_paper	WithEveryone: Unified Planning and Identity Grounding for Group Image Generation	https://huggingface.co/papers/2608.20336	Hugging Face Papers	2026-08-24T19:00:53.288951+00:00	Matched Hugging Face paper query 'FinGPT' for finance AI research monitoring.	Paper metadata is public; check linked arXiv, code, model, and dataset terms	rejected	Needs linked models, datasets, reproducibility, finance domain, and claims review. Auto-archived: Hugging Face daily_papers query returned non-finance-explicit broad AI results; not suitable for Finance AI Radar candidate queue.	2026-08-24T19:01:45.152761+00:00	non_finance_explicit_hf_daily_papers_noise		
hf-paper-2608-18580	huggingface_paper	FACET: Preserving Source Intent and Executable State in Terminal Task Synthesis	https://huggingface.co/papers/2608.18580	Hugging Face Papers	2026-08-24T19:00:53.288972+00:00	Matched Hugging Face paper query 'FinGPT' for finance AI research monitoring.	Paper metadata is public; check linked arXiv, code, model, and dataset terms	rejected	Needs linked models, datasets, reproducibility, finance domain, and claims review. Auto-archived: Hugging Face daily_papers query returned non-finance-explicit broad AI results; not suitable for Finance AI Radar candidate queue.	2026-08-24T19:01:45.152783+00:00	non_finance_explicit_hf_daily_papers_noise		
hf-paper-2608-19880	huggingface_paper	EnvHarness: Awakening Static Worlds for Agent Learning	https://huggingface.co/papers/2608.19880	Hugging Face Papers	2026-08-24T19:00:53.288992+00:00	Matched Hugging Face paper query 'FinGPT' for finance AI research monitoring.	Paper metadata is public; check linked arXiv, code, model, and dataset terms	rejected	Needs linked models, datasets, reproducibility, finance domain, and claims review. Auto-archived: Hugging Face daily_papers query returned non-finance-explicit broad AI results; not suitable for Finance AI Radar candidate queue.	2026-08-24T19:01:45.152805+00:00	non_finance_explicit_hf_daily_papers_noise		
hf-paper-2608-19891	huggingface_paper	EXIMO: VLM Guided Exploration of VLA Policies	https://huggingface.co/papers/2608.19891	Hugging Face Papers	2026-08-24T19:00:53.289012+00:00	Matched Hugging Face paper query 'FinGPT' for finance AI research monitoring.	Paper metadata is public; check linked arXiv, code, model, and dataset terms	rejected	Needs linked models, datasets, reproducibility, finance domain, and claims review. Auto-archived: Hugging Face daily_papers query returned non-finance-explicit broad AI results; not suitable for Finance AI Radar candidate queue.	2026-08-24T19:01:45.152827+00:00	non_finance_explicit_hf_daily_papers_noise		
hf-paper-2608-19861	huggingface_paper	PolicyGuide: From Guarding One Action to Guiding the Whole Workflow for Policy-Compliant LLM Agents	https://huggingface.co/papers/2608.19861	Hugging Face Papers	2026-08-24T19:00:53.289032+00:00	Matched Hugging Face paper query 'FinGPT' for finance AI research monitoring.	Paper metadata is public; check linked arXiv, code, model, and dataset terms	rejected	Needs linked models, datasets, reproducibility, finance domain, and claims review. Auto-archived: Hugging Face daily_papers query returned non-finance-explicit broad AI results; not suitable for Finance AI Radar candidate queue.	2026-08-24T19:01:45.152849+00:00	non_finance_explicit_hf_daily_papers_noise		
hf-paper-2608-18607	huggingface_paper	VA-Judger: Reward Modeling from Human Preference Feedback for Joint Video-Audio Generation	https://huggingface.co/papers/2608.18607	Hugging Face Papers	2026-08-24T19:00:53.289053+00:00	Matched Hugging Face paper query 'FinGPT' for finance AI research monitoring.	Paper metadata is public; check linked arXiv, code, model, and dataset terms	rejected	Needs linked models, datasets, reproducibility, finance domain, and claims review. Auto-archived: Hugging Face daily_papers query returned non-finance-explicit broad AI results; not suitable for Finance AI Radar candidate queue.	2026-08-24T19:01:45.152871+00:00	non_finance_explicit_hf_daily_papers_noise		
hf-paper-2512-14629	huggingface_paper	Evaluating Music Context Preservation: A Multi-facet Framework for Music Editing Systems	https://huggingface.co/papers/2512.14629	Hugging Face Papers	2026-08-24T19:00:53.289074+00:00	Matched Hugging Face paper query 'FinGPT' for finance AI research monitoring.	Paper metadata is public; check linked arXiv, code, model, and dataset terms	rejected	Needs linked models, datasets, reproducibility, finance domain, and claims review. Auto-archived: Hugging Face daily_papers query returned non-finance-explicit broad AI results; not suitable for Finance AI Radar candidate queue.	2026-08-24T19:01:45.152893+00:00	non_finance_explicit_hf_daily_papers_noise		
hf-paper-2608-16490	huggingface_paper	Towards Real-Time and Adaptable LiDAR Scene Completion	https://huggingface.co/papers/2608.16490	Hugging Face Papers	2026-08-24T19:00:53.289095+00:00	Matched Hugging Face paper query 'FinGPT' for finance AI research monitoring.	Paper metadata is public; check linked arXiv, code, model, and dataset terms	rejected	Needs linked models, datasets, reproducibility, finance domain, and claims review. Auto-archived: Hugging Face daily_papers query returned non-finance-explicit broad AI results; not suitable for Finance AI Radar candidate queue.	2026-08-24T19:01:45.152915+00:00	non_finance_explicit_hf_daily_papers_noise		
hf-jppgks-twitter-financial-news-sentiment	huggingface_dataset	jppgks/twitter-financial-news-sentiment	https://huggingface.co/datasets/jppgks/twitter-financial-news-sentiment	jppgks	2026-07-24T19:01:45.981756+00:00	Matched Hugging Face dataset query 'financial sentiment' for finance/NLP monitoring.	mit	candidate	Needs dataset-card review, source provenance, task fit, and leakage-risk note.	2026-08-24T21:45:26.918934+00:00	stale_gt_30_days	20260824T214526Z	2026-07-24T19:01:45.981756+00:00
hf-model-navu013-finbert-sentiment-distilbert	huggingface_model	navu013/finbert-sentiment-distilbert	https://huggingface.co/navu013/finbert-sentiment-distilbert	navu013	2026-07-24T19:01:48.209436+00:00	Matched Hugging Face model query 'finbert' for finance AI monitoring; pipeline tag: text-classification.	Check model card license and upstream training data terms	candidate	Needs model-card, license, task fit, finance adaptation, benchmark, and deployment-risk review.	2026-08-24T21:45:26.918934+00:00	stale_gt_30_days	20260824T214526Z	2026-07-24T19:01:48.209436+00:00
hf-model-fahadamjad009-nlp1-financial-sentiment	huggingface_model	fahadamjad009/nlp1-financial-sentiment	https://huggingface.co/fahadamjad009/nlp1-financial-sentiment	fahadamjad009	2026-07-24T19:01:49.386387+00:00	Matched Hugging Face model query 'financial nlp' for finance AI monitoring; pipeline tag: model.	Check model card license and upstream training data terms	candidate	Needs model-card, license, task fit, finance adaptation, benchmark, and deployment-risk review.	2026-08-24T21:45:26.918934+00:00	stale_gt_30_days	20260824T214526Z	2026-07-24T19:01:49.386387+00:00
hf-paper-2607-19238	huggingface_paper	FinanceComplexQA: Benchmarking Agentic Reasoning on Industrial-grade Financial Documents	https://huggingface.co/papers/2607.19238	Hugging Face Papers	2026-07-24T19:01:50.140118+00:00	Matched Hugging Face paper query 'FinGPT' for finance AI research monitoring.	Paper metadata is public; check linked arXiv, code, model, and dataset terms	candidate	Needs linked models, datasets, reproducibility, finance domain, and claims review.	2026-08-24T21:45:26.918934+00:00	stale_gt_30_days	20260824T214526Z	2026-07-24T19:01:50.140118+00:00
arxiv-2607-21340	arxiv	Capital Markets LLM Reliability Score (CM-LRS): From Plausible to Bankable	https://arxiv.org/abs/2607.21340	arXiv	2026-07-24T19:03:52.319739+00:00	Fresh arXiv candidate with explicit finance, trading, credit, market, crypto compliance, or enterprise-finance AI relevance.	arXiv link only; summarize and cite.	candidate	Needs paper review for method type, linked assets, reproducibility posture, finance-domain tags, and rights-safe summary.	2026-08-24T21:45:26.918934+00:00	stale_gt_30_days	20260824T214526Z	2026-07-24T19:03:52.319739+00:00
arxiv-2607-18869	arxiv	Tracing the Shadows: Automatic Tracking and Analysis of Crypto Money Laundering via Transaction Semantic Analysis	https://arxiv.org/abs/2607.18869	arXiv	2026-07-24T19:03:52.319739+00:00	Fresh arXiv candidate with explicit finance, trading, credit, market, crypto compliance, or enterprise-finance AI relevance.	arXiv link only; summarize and cite.	candidate	Needs paper review for method type, linked assets, reproducibility posture, finance-domain tags, and rights-safe summary.	2026-08-24T21:45:26.918934+00:00	stale_gt_30_days	20260824T214526Z	2026-07-24T19:03:52.319739+00:00
arxiv-2607-17112	arxiv	Learning Dispute Structure for Settlement Prediction in Financial ADR: A Multi-Task and Cross-Institutional Approach	https://arxiv.org/abs/2607.17112	arXiv	2026-07-24T19:03:52.319739+00:00	Fresh arXiv candidate with explicit finance, trading, credit, market, crypto compliance, or enterprise-finance AI relevance.	arXiv link only; summarize and cite.	candidate	Needs paper review for method type, linked assets, reproducibility posture, finance-domain tags, and rights-safe summary.	2026-08-24T21:45:26.918934+00:00	stale_gt_30_days	20260824T214526Z	2026-07-24T19:03:52.319739+00:00
arxiv-2607-15414	arxiv	AI Trading: Evaluating Large Language Models for Technical Market Analysis	https://arxiv.org/abs/2607.15414	arXiv	2026-07-24T19:03:52.319739+00:00	Fresh arXiv candidate with explicit finance, trading, credit, market, crypto compliance, or enterprise-finance AI relevance.	arXiv link only; summarize and cite.	candidate	Needs paper review for method type, linked assets, reproducibility posture, finance-domain tags, and rights-safe summary.	2026-08-24T21:45:26.918934+00:00	stale_gt_30_days	20260824T214526Z	2026-07-24T19:03:52.319739+00:00
arxiv-2607-12455	arxiv	EVOQUANT: Self-Evolving Verifier-Guided Strategy Optimization for Robust Quantitative Trading	https://arxiv.org/abs/2607.12455	arXiv	2026-07-24T19:03:52.319739+00:00	Fresh arXiv candidate with explicit finance, trading, credit, market, crypto compliance, or enterprise-finance AI relevance.	arXiv link only; summarize and cite.	candidate	Needs paper review for method type, linked assets, reproducibility posture, finance-domain tags, and rights-safe summary.	2026-08-24T21:45:26.918934+00:00	stale_gt_30_days	20260824T214526Z	2026-07-24T19:03:52.319739+00:00
arxiv-2607-19409	arxiv	FORCE-Bench: A Benchmark, Dataset, and Evaluation Harness for Agentic AI in Enterprise Finance	https://arxiv.org/abs/2607.19409	arXiv	2026-07-24T19:03:52.319739+00:00	Fresh arXiv candidate with explicit finance, trading, credit, market, crypto compliance, or enterprise-finance AI relevance.	arXiv link only; summarize and cite.	candidate	Needs paper review for method type, linked assets, reproducibility posture, finance-domain tags, and rights-safe summary.	2026-08-24T21:45:26.918934+00:00	stale_gt_30_days	20260824T214526Z	2026-07-24T19:03:52.319739+00:00
arxiv-2607-11141	arxiv	NextFund: A Unified Performance Tracking Platform for Agentic Portfolio Management	https://arxiv.org/abs/2607.11141	arXiv	2026-07-24T19:03:52.319739+00:00	Fresh arXiv candidate with explicit finance, trading, credit, market, crypto compliance, or enterprise-finance AI relevance.	arXiv link only; summarize and cite.	candidate	Needs paper review for method type, linked assets, reproducibility posture, finance-domain tags, and rights-safe summary.	2026-08-24T21:45:26.918934+00:00	stale_gt_30_days	20260824T214526Z	2026-07-24T19:03:52.319739+00:00
github-openbyteinc-quantdinger	github	OpenByteInc/QuantDinger	https://github.com/OpenByteInc/QuantDinger	GitHub	2026-07-24T19:03:52.319739+00:00	GitHub repo candidate with explicit finance, investing, quant, stock, or trading workflow relevance and declared license metadata.	Apache-2.0	candidate	Needs repo maintenance, license, finance workflow, model/data risk, and reproducibility review.	2026-08-24T21:45:26.918934+00:00	stale_gt_30_days	20260824T214526Z	2026-07-24T19:03:52.319739+00:00
github-xang1234-stock-screener	github	xang1234/stock-screener	https://github.com/xang1234/stock-screener	GitHub	2026-07-24T19:03:52.319739+00:00	GitHub repo candidate with explicit finance, investing, quant, stock, or trading workflow relevance and declared license metadata.	Apache-2.0	candidate	Needs repo maintenance, license, finance workflow, model/data risk, and reproducibility review.	2026-08-24T21:45:26.918934+00:00	stale_gt_30_days	20260824T214526Z	2026-07-24T19:03:52.319739+00:00
github-barca0412-introduction-to-quantitative-finance	github	Barca0412/Introduction-to-Quantitative-Finance	https://github.com/Barca0412/Introduction-to-Quantitative-Finance	GitHub	2026-07-24T19:03:52.319739+00:00	GitHub repo candidate with explicit finance, investing, quant, stock, or trading workflow relevance and declared license metadata.	MIT	candidate	Needs repo maintenance, license, finance workflow, model/data risk, and reproducibility review.	2026-08-24T21:45:26.918934+00:00	stale_gt_30_days	20260824T214526Z	2026-07-24T19:03:52.319739+00:00
github-xbtlin-ai-berkshire	github	xbtlin/ai-berkshire	https://github.com/xbtlin/ai-berkshire	GitHub	2026-07-24T19:03:52.319739+00:00	GitHub repo candidate with explicit finance, investing, quant, stock, or trading workflow relevance and declared license metadata.	MIT	candidate	Needs repo maintenance, license, finance workflow, model/data risk, and reproducibility review.	2026-08-24T21:45:26.918934+00:00	stale_gt_30_days	20260824T214526Z	2026-07-24T19:03:52.319739+00:00
github-hugoistaske-ai-berkshire	github	Hugoistaske/ai-berkshire	https://github.com/Hugoistaske/ai-berkshire	GitHub	2026-07-24T19:03:52.319739+00:00	GitHub repo candidate with explicit finance, investing, quant, stock, or trading workflow relevance and declared license metadata.	MIT	candidate	Needs repo maintenance, license, finance workflow, model/data risk, and reproducibility review.	2026-08-24T21:45:26.918934+00:00	stale_gt_30_days	20260824T214526Z	2026-07-24T19:03:52.319739+00:00
hf-model-ro45cr7zz-finbert-alpha-stream	huggingface_model	ro45cr7zz/finbert-alpha-stream	https://huggingface.co/ro45cr7zz/finbert-alpha-stream	ro45cr7zz	2026-07-27T19:01:27.003613+00:00	Matched Hugging Face model query 'finbert' for finance AI monitoring; pipeline tag: text-classification.	Check model card license and upstream training data terms	candidate	Needs model-card, license, task fit, finance adaptation, benchmark, and deployment-risk review.	2026-09-05T21:45:37.645180+00:00	stale_gt_30_days	20260905T214537Z	2026-07-27T19:01:27.003613+00:00
arxiv-2607-22184	arxiv	DeFiScreener: Efficient DeFi Attack Pre-screening in Smart Contracts via Historical Case Matching	https://arxiv.org/abs/2607.22184	arXiv	2026-07-28T19:03:04.015833+00:00	Public arXiv paper on LLM-assisted DeFi smart-contract attack pre-screening, relevant to crypto compliance, protocol risk, and financial crime monitoring.	arXiv link only; summarize and cite.	candidate	Needs paper review for method type, linked assets, reproducibility posture, DeFi risk domain tags, and rights-safe summary.	2026-09-05T21:45:37.645180+00:00	stale_gt_30_days	20260905T214537Z	2026-07-28T19:03:04.015833+00:00
github-csmar432-finai-research	github	csmar432/finai-research	https://github.com/csmar432/finai-research	GitHub	2026-07-28T19:03:04.015833+00:00	GitHub repo candidate for AI-assisted economics and finance research workflows with MCP data sources, econometric methods, and human-in-the-loop review gates.	MIT	candidate	Needs repo maintenance, license, data-source, finance workflow, model-risk, and reproducibility review.	2026-09-05T21:45:37.645180+00:00	stale_gt_30_days	20260905T214537Z	2026-07-28T19:03:04.015833+00:00
github-simonlin1212-tradingagents-astock	github	simonlin1212/TradingAgents-astock	https://github.com/simonlin1212/TradingAgents-astock	GitHub	2026-07-28T19:03:04.015833+00:00	GitHub repo candidate adapting trading-agent workflows to A-share stock analysis, relevant to agentic investment research experimentation.	Apache-2.0	candidate	Needs repo maintenance, license, market-data provenance, no-lookahead controls, and trading-risk review.	2026-09-05T21:45:37.645180+00:00	stale_gt_30_days	20260905T214537Z	2026-07-28T19:03:04.015833+00:00
